Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"RL","Land Use","024","Angola","5110","Area","6620","Cropland","2008","2008","1000 ha","3600","I","Imputed value",""
"RL","Land Use","024","Angola","5110","Area","6620","Cropland","2015","2015","1000 ha","5425","I","Imputed value",""
"RL","Land Use","024","Angola","5110","Area","6621","Arable land","2008","2008","1000 ha","3400","I","Imputed value",""
"RL","Land Use","024","Angola","5110","Area","6621","Arable land","2015","2015","1000 ha","5125","I","Imputed value",""
"RL","Land Use","024","Angola","5110","Area","6630","Temporary crops","2008","2008","1000 ha","2506.7433","I","Imputed value",""
"RL","Land Use","024","Angola","5110","Area","6630","Temporary crops","2015","2015","1000 ha","3901.8782","I","Imputed value",""
"RL","Land Use","024","Angola","5110","Area","6633","Temporary meadows and pastures","2008","2008","1000 ha","433.7281","I","Imputed value",""
"RL","Land Use","024","Angola","5110","Area","6633","Temporary meadows and pastures","2015","2015","1000 ha","579.3908","I","Imputed value",""
"RL","Land Use","024","Angola","5110","Area","6640","Temporary fallow","2008","2008","1000 ha","459.5286","I","Imputed value",""
"RL","Land Use","024","Angola","5110","Area","6640","Temporary fallow","2015","2015","1000 ha","643.7311","I","Imputed value",""
"RL","Land Use","024","Angola","5110","Area","6650","Permanent crops","2008","2008","1000 ha","200","I","Imputed value",""
"RL","Land Use","024","Angola","5110","Area","6650","Permanent crops","2015","2015","1000 ha","300","I","Imputed value",""
"RL","Land Use","024","Angola","5110","Area","6655","Permanent meadows and pastures","2008","2008","1000 ha","40595","I","Imputed value",""
"RL","Land Use","024","Angola","5110","Area","6655","Permanent meadows and pastures","2015","2015","1000 ha","40364","I","Imputed value",""
"RL","Land Use","024","Angola","5110","Area","6656","Perm. meadows & pastures - Cultivated","2008","2008","","","","",""
"RL","Land Use","024","Angola","5110","Area","6656","Perm. meadows & pastures - Cultivated","2015","2015","","","","",""
"RL","Land Use","024","Angola","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2008","2008","","","","",""
"RL","Land Use","024","Angola","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2015","2015","","","","",""
"RL","Land Use","024","Angola","5110","Area","6649","Farm buildings and Farmyards","2008","2008","","","","",""
"RL","Land Use","024","Angola","5110","Area","6649","Farm buildings and Farmyards","2015","2015","","","","",""
"RL","Land Use","024","Angola","5110","Area","6671","Agriculture area under organic agric.","2008","2008","","","","",""
"RL","Land Use","024","Angola","5110","Area","6671","Agriculture area under organic agric.","2015","2015","","","","",""
"RL","Land Use","024","Angola","5110","Area","6672","Agriculture area certified organic","2008","2008","","","","",""
"RL","Land Use","024","Angola","5110","Area","6672","Agriculture area certified organic","2015","2015","","","","",""
"RL","Land Use","024","Angola","5110","Area","6668","Cropland area under organic agric.","2008","2008","","","","",""
"RL","Land Use","024","Angola","5110","Area","6668","Cropland area under organic agric.","2015","2015","","","","",""
"RL","Land Use","024","Angola","5110","Area","6669","Cropland area certified organic","2008","2008","","","","",""
"RL","Land Use","024","Angola","5110","Area","6669","Cropland area certified organic","2015","2015","","","","",""
"RL","Land Use","024","Angola","5110","Area","6681","Perm. meadows & pastures area under organic agric.","2008","2008","","","","",""
"RL","Land Use","024","Angola","5110","Area","6681","Perm. meadows & pastures area under organic agric.","2015","2015","","","","",""
"RL","Land Use","024","Angola","5110","Area","6682","Perm. meadows & pastures area certified organic","2008","2008","","","","",""
"RL","Land Use","024","Angola","5110","Area","6682","Perm. meadows & pastures area certified organic","2015","2015","","","","",""
"RL","Land Use","024","Angola","5110","Area","6664","Cropland area under conventional tillage","2008","2008","","","","",""
"RL","Land Use","024","Angola","5110","Area","6664","Cropland area under conventional tillage","2015","2015","","","","",""
"RL","Land Use","024","Angola","5110","Area","6665","Cropland area under conservation tillage","2008","2008","","","","",""
"RL","Land Use","024","Angola","5110","Area","6665","Cropland area under conservation tillage","2015","2015","","","","",""
"RL","Land Use","024","Angola","5110","Area","6666","Cropland area under zero or no tillage","2008","2008","","","","",""
"RL","Land Use","024","Angola","5110","Area","6666","Cropland area under zero or no tillage","2015","2015","","","","",""
"RL","Land Use","024","Angola","5110","Area","6774","Cropland area under protective cover","2008","2008","","","","",""
"RL","Land Use","024","Angola","5110","Area","6774","Cropland area under protective cover","2015","2015","","","","",""
"RL","Land Use","660","Anguilla","5110","Area","6600","Country area","2008","2008","1000 ha","9","A","Official figure",""
"RL","Land Use","660","Anguilla","5110","Area","6600","Country area","2015","2015","1000 ha","9","A","Official figure",""
"RL","Land Use","660","Anguilla","5110","Area","6601","Land area","2008","2008","1000 ha","9","A","Official figure",""
"RL","Land Use","660","Anguilla","5110","Area","6601","Land area","2015","2015","1000 ha","9","A","Official figure",""
"RL","Land Use","660","Anguilla","5110","Area","6602","Agriculture","2008","2008","","","","",""
"RL","Land Use","660","Anguilla","5110","Area","6602","Agriculture","2015","2015","","","","",""
"RL","Land Use","660","Anguilla","5110","Area","6610","Agricultural land","2008","2008","","","","",""
"RL","Land Use","660","Anguilla","5110","Area","6610","Agricultural land","2015","2015","","","","",""
"RL","Land Use","660","Anguilla","5110","Area","6620","Cropland","2008","2008","","","","",""
"RL","Land Use","660","Anguilla","5110","Area","6620","Cropland","2015","2015","","","","",""
"RL","Land Use","660","Anguilla","5110","Area","6621","Arable land","2008","2008","","","","",""
"RL","Land Use","660","Anguilla","5110","Area","6621","Arable land","2015","2015","","","","",""
"RL","Land Use","660","Anguilla","5110","Area","6630","Temporary crops","2008","2008","","","","",""
"RL","Land Use","660","Anguilla","5110","Area","6630","Temporary crops","2015","2015","","","","",""
"RL","Land Use","660","Anguilla","5110","Area","6633","Temporary meadows and pastures","2008","2008","","","","",""
"RL","Land Use","660","Anguilla","5110","Area","6633","Temporary meadows and pastures","2015","2015","","","","",""
"RL","Land Use","660","Anguilla","5110","Area","6640","Temporary fallow","2008","2008","","","","",""
"RL","Land Use","660","Anguilla","5110","Area","6640","Temporary fallow","2015","2015","","","","",""
"RL","Land Use","660","Anguilla","5110","Area","6650","Permanent crops","2008","2008","","","","",""
"RL","Land Use","660","Anguilla","5110","Area","6650","Permanent crops","2015","2015","","","","",""
"RL","Land Use","660","Anguilla","5110","Area","6655","Permanent meadows and pastures","2008","2008","","","","",""
"RL","Land Use","660","Anguilla","5110","Area","6655","Permanent meadows and pastures","2015","2015","","","","",""
"RL","Land Use","660","Anguilla","5110","Area","6656","Perm. meadows & pastures - Cultivated","2008","2008","","","","",""
"RL","Land Use","660","Anguilla","5110","Area","6656","Perm. meadows & pastures - Cultivated","2015","2015","","","","",""
"RL","Land Use","660","Anguilla","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2008","2008","","","","",""
"RL","Land Use","660","Anguilla","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2015","2015","","","","",""
"RL","Land Use","660","Anguilla","5110","Area","6649","Farm buildings and Farmyards","2008","2008","","","","",""
"RL","Land Use","660","Anguilla","5110","Area","6649","Farm buildings and Farmyards","2015","2015","","","","",""
"RL","Land Use","660","Anguilla","5110","Area","6671","Agriculture area under organic agric.","2008","2008","","","","",""
"RL","Land Use","660","Anguilla","5110","Area","6671","Agriculture area under organic agric.","2015","2015","","","","",""
"RL","Land Use","660","Anguilla","5110","Area","6672","Agriculture area certified organic","2008","2008","","","","",""
"RL","Land Use","660","Anguilla","5110","Area","6672","Agriculture area certified organic","2015","2015","","","","",""
"RL","Land Use","660","Anguilla","5110","Area","6668","Cropland area under organic agric.","2008","2008","","","","",""
"RL","Land Use","660","Anguilla","5110","Area","6668","Cropland area under organic agric.","2015","2015","","","","",""
"RL","Land Use","660","Anguilla","5110","Area","6669","Cropland area certified organic","2008","2008","","","","",""
"RL","Land Use","660","Anguilla","5110","Area","6669","Cropland area certified organic","2015","2015","","","","",""
"RL","Land Use","660","Anguilla","5110","Area","6681","Perm. meadows & pastures area under organic agric.","2008","2008","","","","",""
"RL","Land Use","660","Anguilla","5110","Area","6681","Perm. meadows & pastures area under organic agric.","2015","2015","","","","",""
"RL","Land Use","660","Anguilla","5110","Area","6682","Perm. meadows & pastures area certified organic","2008","2008","","","","",""
"RL","Land Use","660","Anguilla","5110","Area","6682","Perm. meadows & pastures area certified organic","2015","2015","","","","",""
"RL","Land Use","660","Anguilla","5110","Area","6664","Cropland area under conventional tillage","2008","2008","","","","",""
"RL","Land Use","660","Anguilla","5110","Area","6664","Cropland area under conventional tillage","2015","2015","","","","",""
"RL","Land Use","660","Anguilla","5110","Area","6665","Cropland area under conservation tillage","2008","2008","","","","",""
"RL","Land Use","660","Anguilla","5110","Area","6665","Cropland area under conservation tillage","2015","2015","","","","",""
"RL","Land Use","660","Anguilla","5110","Area","6666","Cropland area under zero or no tillage","2008","2008","","","","",""
"RL","Land Use","660","Anguilla","5110","Area","6666","Cropland area under zero or no tillage","2015","2015","","","","",""
"RL","Land Use","660","Anguilla","5110","Area","6774","Cropland area under protective cover","2008","2008","","","","",""
"RL","Land Use","660","Anguilla","5110","Area","6774","Cropland area under protective cover","2015","2015","","","","",""
"RL","Land Use","028","Antigua and Barbuda","5110","Area","6600","Country area","2008","2008","1000 ha","44","A","Official figure",""
"RL","Land Use","028","Antigua and Barbuda","5110","Area","6600","Country area","2015","2015","1000 ha","44","A","Official figure",""
"RL","Land Use","028","Antigua and Barbuda","5110","Area","6601","Land area","2008","2008","1000 ha","44","A","Official figure",""
"RL","Land Use","028","Antigua and Barbuda","5110","Area","6601","Land area","2015","2015","1000 ha","44","A","Official figure",""
"RL","Land Use","028","Antigua and Barbuda","5110","Area","6602","Agriculture","2008","2008","1000 ha","9","I","Imputed value",""
"RL","Land Use","028","Antigua and Barbuda","5110","Area","6602","Agriculture","2015","2015","1000 ha","9","I","Imputed value",""
"RL","Land Use","028","Antigua and Barbuda","5110","Area","6610","Agricultural land","2008","2008","1000 ha","9","I","Imputed value",""
"RL","Land Use","028","Antigua and Barbuda","5110","Area","6610","Agricultural land","2015","2015","1000 ha","9","I","Imputed value",""
"RL","Land Use","028","Antigua and Barbuda","5110","Area","6620","Cropland","2008","2008","1000 ha","5","I","Imputed value",""
"RL","Land Use","028","Antigua and Barbuda","5110","Area","6620","Cropland","2015","2015","1000 ha","5","I","Imputed value",""
"RL","Land Use","028","Antigua and Barbuda","5110","Area","6621","Arable land","2008","2008","1000 ha","4","I","Imputed value",""
"RL","Land Use","028","Antigua and Barbuda","5110","Area","6621","Arable land","2015","2015","1000 ha","4","I","Imputed value",""
"RL","Land Use","028","Antigua and Barbuda","5110","Area","6630","Temporary crops","2008","2008","1000 ha","2.9491","I","Imputed value",""
"RL","Land Use","028","Antigua and Barbuda","5110","Area","6630","Temporary crops","2015","2015","1000 ha","3.0454","I","Imputed value",""
"RL","Land Use","028","Antigua and Barbuda","5110","Area","6633","Temporary meadows and pastures","2008","2008","1000 ha","0.5103","I","Imputed value",""
"RL","Land Use","028","Antigua and Barbuda","5110","Area","6633","Temporary meadows and pastures","2015","2015","1000 ha","0.4522","I","Imputed value",""
"RL","Land Use","028","Antigua and Barbuda","5110","Area","6640","Temporary fallow","2008","2008","1000 ha","0.5406","I","Imputed value",""
"RL","Land Use","028","Antigua and Barbuda","5110","Area","6640","Temporary fallow","2015","2015","1000 ha","0.5024","I","Imputed value",""
